PARTY_NAME,PARTY_NUMBER,PARTY_SITE_ID,SITE_USE_ID,SITE_USE_CODE,PARTY_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,CUST_ACCOUNT_ID,ACCOUNT_STATUS,PARTY_SITE_NUMBER,PARTY_SITE_STATUS,START_DATE,END_DATE,PRIMARY_FLAG,BILL_TO_FLAG,SHIP_TO_FLAG,LOCATION,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,CITY,POSTAL_CODE,STATE,COUNTRY,row_number
AIR TECHNICAL SERVICES,17207,100000046346177,100000046353582,BILL_TO,100000046342063,4382,AIR TECHNICAL SERVICES,100000046350009,A,17098,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5269,3161 STAGE POST DR,,,,BARTLETT,38133,TN,US,
METRO MECHANICAL HATTIESBURG,17208,100000046346456,100000046354951,BILL_TO,100000046342064,4384,METRO MECHANICAL HATTIESBURG,100000046350011,A,17377,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6638,7028 US 49,,,,HATTIESBURG,39402,MS,US,
L & N ELECTRIC MOTOR SERVICE,17209,100000046346459,100000046354996,BILL_TO,100000046342065,3374,L & N ELECTRIC MOTOR SERVICE,100000046349001,A,17380,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6683,221 N G ST,,,,JONESBORO,72401,AR,US,
VOLUNTEER MECHANICAL,17210,100000046345831,100000046353588,BILL_TO,100000046342066,4391,VOLUNTEER MECHANICAL,100000046350018,A,16752,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5275,527 CALLAHAN DR,,,,KNOXVILLE,37912,TN,US,
CD-TT GERMANTOWN LLC,17211,100000046344734,100000046353589,BILL_TO,100000046342067,4126,CD-TT GERMANTOWN LLC,100000046349753,A,15655,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5276,6300 BRIARCREST,,,,MEMPHIS,38120,TN,US,
4SQ FRANKLIN LLC,17212,100000046345832,100000046354529,BILL_TO,100000046342068,4392,4SQ FRANKLIN LLC,100000046350019,A,16753,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6216,83 HARTWELL AVE,,,,LEXINGTON,02421,MA,US,
LONOKE SERVICE CO,17213,100000046346469,100000046354072,BILL_TO,100000046342069,4944,LONOKE SERVICE CO,100000046350571,A,17390,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5759,PO BOX 503,,,,LONOKE,72086,AR,US,
RIVERBEND AIR CONDITIONING,17214,100000046346190,100000046355006,BILL_TO,100000046342070,4589,RIVERBEND AIR CONDITIONING,100000046350216,A,17111,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6693,2009 HWY 38 N,,,,DES ARC,72040-3122,AR,US,
WHOLESALE PUMP & SUPPLY,17215,100000046345836,100000046354075,BILL_TO,100000046342071,4590,WHOLESALE PUMP & SUPPLY,100000046350217,A,16757,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5762,10580 HWY 178,,,,OLIVE BRANCH,38654,MS,US,
K3 CONSTRUCTION,17216,100000046345280,100000046354534,BILL_TO,100000046342072,4399,K3 CONSTRUCTION,100000046350026,A,16201,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6221,333 S GREENWOOD ST,,,,WICHITA,67211,KS,US,
CALVERT REFRIGERATION,17217,100000046345282,100000046355009,BILL_TO,100000046342073,4591,CALVERT REFRIGERATION,100000046350218,A,16203,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6696,2776 ROUGHEDGE RD,,,,COVINGTON,38019,TN,US,
MID AMERICA AIR CONDITIONING,17218,100000046344802,100000046353855,BILL_TO,100000046342074,3592,MID AMERICA AIR CONDITIONING,100000046349219,A,15723,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5542,2794 BARTLETT BLVD,,,,BARTLETT,38134,TN,US,
TROP GREENVILLE,17219,100000046345603,100000046354077,BILL_TO,100000046342075,3593,TROP GREENVILLE,100000046349220,A,16524,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5764,199 N LAKEFRONT RD,,,,GREENVILLE,38701,MS,US,
VALLEY HOSPITALITY SERVICES,17220,100000046345285,100000046355014,BILL_TO,100000046342076,4950,VALLEY HOSPITALITY SERVICES,100000046350577,A,16206,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6701,100 WILLIS CIR,,,,LAGRANGE,30240,GA,US,
TRANE COMMERCIAL,17221,100000046344740,100000046355213,BILL_TO,100000046342077,4596,TRANE COMMERCIAL,100000046350223,A,15661,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6900,PO BO 981396,,,,EL PASO,79998-1396,TX,US,
GS AUTO - 215 - TO,17222,100000046344806,100000046355214,BILL_TO,100000046342078,4403,GS AUTO - 215 - TO,100000046350030,A,15727,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6901,3095 STONEBROOK CIR,,,,MEMPHIS,38116,TN,US,
FALK SUPPLY COMPANY,17223,100000046344744,100000046353596,BILL_TO,100000046342079,3585,FALK SUPPLY COMPANY,100000046349212,A,15665,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5283,223 THIRD ST,,,,HOT SPRINGS,71901,AR,US,
FAYETTEVILLE SCHOOL,17224,100000046346122,100000046355438,BILL_TO,100000046342080,3333,FAYETTEVILLE SCHOOL,100000046348960,A,17043,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,7125,520 S ROOT AVE,,,,FAYETTEVILLE,72701,AR,US,
G MECHANICAL INC,17225,100000046346094,100000046354844,BILL_TO,100000046342081,3335,G MECHANICAL INC,100000046348962,A,17015,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6531,6635 SINGLETREE DR,,,,COLUMBUS,43229,OH,US,
USDA ARS SEA AAO ACQ,17226,100000046346405,100000046355440,BILL_TO,100000046342082,4343,USDA ARS SEA AAO ACQ,100000046349970,A,17326,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,7127,PO BOX 225,,,,STONEVILLE,38776,MS,US,
JEN MECHANICAL INC,17227,100000046344468,100000046353768,BILL_TO,100000046342083,4050,JEN MECHANICAL INC,100000046349677,A,15389,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5455,2813 W DELMAR,,,,GODFREY,62035,IL,US,
JAY PATEL,17228,100000046344687,100000046355441,BILL_TO,100000046342084,3836,JAY PATEL,100000046349463,A,15608,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,7128,PO BOX 81738,,,,LAFAYETTE,70598,LA,US,
WESLEY MILLINGTON TOWERS,17229,100000046346124,100000046353534,BILL_TO,100000046342085,4885,WESLEY MILLINGTON TOWERS,100000046350512,A,17045,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5221,5077 EASLEY RD,,,,MILLINGTON,38053,TN,US,
AC SYSTEMS,17230,100000046346406,100000046353806,BILL_TO,100000046342086,4057,AC SYSTEMS,100000046349684,A,17327,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5493,11724 ADIE RD,,,,MARYLAND HEIGHTS,63043,MO,US,
GEORGE D BOYERS & SONS,17231,100000046344994,100000046354853,BILL_TO,100000046342087,4545,GEORGE D BOYERS & SONS,100000046350172,A,15915,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6540,639 ANTOINE ST,,,,HARRISBURG,17104,PA,US,
SKYLINE HEATING & AC,17232,100000046346101,100000046354856,BILL_TO,100000046342088,4064,SKYLINE HEATING & AC,100000046349691,A,17022,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6543,101 VETERANS RD,,,,STATEN ISLAND,10309,NY,US,
CHICKASAW SOLUTIONS LLC,17233,100000046346132,100000046354022,BILL_TO,100000046342089,3522,CHICKASAW SOLUTIONS LLC,100000046349149,A,17053,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5709,PO BOX 5702,,,,BRANDON,39047-7107,MS,US,
PUBLIC WORKS DEPARTMENT,17234,100000046345224,100000046354450,BILL_TO,100000046342090,5253,PUBLIC WORKS DEPARTMENT,100000046350880,A,16145,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6137,229 ALLEN RD BLDG 425,,,,MERIDIAN,39309-0001,MS,US,
ARNOLD SERVICE CO,17235,100000046344695,100000046353542,BILL_TO,100000046342091,4548,ARNOLD SERVICE CO,100000046350175,A,15616,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5229,1722 GILLESPIE ST,,,,FAYETTEVILLE,28306,NC,US,
MEMPHIS CITY SCHOOLS,17236,100000046344995,100000046353779,BILL_TO,100000046342092,5255,MEMPHIS CITY SCHOOLS,100000046350882,A,15916,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5466,2597 AVERY,,,,MEMPHIS,38112,TN,US,
OSBORNE & OSBORNE,17237,100000046344996,100000046353814,BILL_TO,100000046342093,4066,OSBORNE & OSBORNE,100000046349693,A,15917,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5501,3689 CHERRY RD,,,,MEMPHIS,38118,TN,US,
OZARK MECHANICAL,17238,100000046344697,100000046355071,BILL_TO,100000046342094,4893,OZARK MECHANICAL,100000046350520,A,15618,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6758,PO BOX 2401,,,,JONESBORO,72402,AR,US,
QUALITY MECHANICAL,17239,100000046345546,100000046355072,BILL_TO,100000046342095,4067,QUALITY MECHANICAL,100000046349694,A,16467,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6759,6110 HWY 51 N,,,,MILLINGTON,38053,TN,US,
TREADWAY HVAC INC,17240,100000046346134,100000046353782,BILL_TO,100000046342096,4549,TREADWAY HVAC INC,100000046350176,A,17055,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5469,1490 LEE RD,,,,BYHALIA,38611,MS,US,
VALLEN DISTRIBUTION INC,17241,100000046345548,100000046355451,BILL_TO,100000046342097,4550,VALLEN DISTRIBUTION INC,100000046350177,A,16469,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,7138,CALLER SERVICE 1819,,,,ALPHARETTA,30023-1819,GA,US,
STREETS MINISTRIES,17242,100000046344699,100000046353544,BILL_TO,100000046342098,3848,STREETS MINISTRIES,100000046349475,A,15620,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5231,430 VANCE AVE,,,,MEMPHIS,38126,TN,US,
THE SALVATION ARMY,17243,100000046345000,100000046354862,BILL_TO,100000046342099,5260,THE SALVATION ARMY,100000046350887,A,15921,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6549,696 JACKSON AVE,,,,MEMPHIS,38105,TN,US,
CASH,17244,100000046345228,100000046353819,BILL_TO,100000046342100,3850,CASH,100000046349477,A,16149,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5506,3095 STONEBROOK CIR,,,,MEMPHIS,38116,TN,US,
HOWELL'S HTG & A/C,17245,100000046346141,100000046353787,BILL_TO,100000046342101,3350,HOWELL'S HTG & A/C,100000046348977,A,17062,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5474,11216 AIR PARK RD,,,,ASHLAND,23005,VA,US,
MSM PROPERTY LLC,17246,100000046344485,100000046355123,BILL_TO,100000046342102,4900,MSM PROPERTY LLC,100000046350527,A,15406,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6810,6022 US-72,,,,BYHALIA,38611,MS,US,
HEALING PAWS ANIMAL HOSPITAL,17247,100000046346426,100000046354317,BILL_TO,100000046342103,4905,HEALING PAWS ANIMAL HOSPITAL,100000046350532,A,17347,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6004,900 COLLIERVILLE ARLINGTON RD,,,,COLLIERVILLE,38017,TN,US,
SERVICE SOLUTIONS LLC,17248,100000046345799,100000046354033,BILL_TO,100000046342104,3355,SERVICE SOLUTIONS LLC,100000046348982,A,16720,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5720,7508 HWY 167 N,,,,SHERIDAN,72150,AR,US,
DR BHANU KANAKAMEDALA,17249,100000046345562,100000046354034,BILL_TO,100000046342105,5273,DR BHANU KANAKAMEDALA,100000046350900,A,16483,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5721,230 TWIN BRIDGES COVE,,,,EADS,38028,TN,US,
FEDERAL CORRECTION INST,17250,100000046345012,100000046353826,BILL_TO,100000046342106,4082,FEDERAL CORRECTION INST,100000046349709,A,15933,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5513,2225 HALEY BARBOUR PKWY,,,,YAZOO CITY,39194,MS,US,
LR ROOSEVELT HOTEL LLC,17251,100000046345800,100000046354035,BILL_TO,100000046342107,3357,LR ROOSEVELT HOTEL LLC,100000046348984,A,16721,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5722,1395 W CAPITOL AVE,,,,LITTLE ROCK,72201,AR,US,
HEGLAR PLUMBING,17252,100000046345239,100000046355129,BILL_TO,100000046342108,4083,HEGLAR PLUMBING,100000046349710,A,16160,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,6816,310 W MAIN ST,,,,HUMBOLDT,38343,TN,US,
HEGLAR PLUMBING,17252,100000046345563,100000046355128,BILL_TO,100000046342108,4083,HEGLAR PLUMBING,100000046349710,A,16484,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6815,PO BOX 332,,,,HUMBOLDT,38343,TN,US,
NORTHWEST MS COMMUNITY COLLEGE,17253,100000046345013,100000046354321,BILL_TO,100000046342109,4360,NORTHWEST MS COMMUNITY COLLEGE,100000046349987,A,15934,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6008,4975 HWY 51 N,,,,SENATOBIA,38668,MS,US,
WOOTEN MECHANICAL LLC,17254,100000046345100,100000046353307,BILL_TO,100000046342110,4671,WOOTEN MECHANICAL LLC,100000046350298,A,16021,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4994,PO BOX 3874,,,,CORDOVA,38088,TN,US,
JACKSON MADISON GEN HOSPITAL,17255,100000046346514,100000046354611,BILL_TO,100000046342111,4672,JACKSON MADISON GEN HOSPITAL,100000046350299,A,17435,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6298,620 SKYLINE DR,,,,JACKSON,38301,TN,US,
ADVANCE ELECTRIC CO INC,17256,100000046345345,100000046355108,BILL_TO,100000046342112,4674,ADVANCE ELECTRIC CO INC,100000046350301,A,16266,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6795,10500 HWY 178,,,,OLIVE BRANCH,38654,MS,US,
AUTOMATIC AIR COND & HTG LLC,17257,100000046344858,100000046353314,BILL_TO,100000046342113,4676,AUTOMATIC AIR COND & HTG LLC,100000046350303,A,15779,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5001,3470 TCHULAHOMA,,,,MEMPHIS,38118,TN,US,
RIVIANA FOODS,17258,100000046345891,100000046353316,BILL_TO,100000046342114,4444,RIVIANA FOODS,100000046350071,A,16812,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5003,2314 S LAUDERDALE,,,,MEMPHIS,38106,TN,US,
CENTRAL MISS CORRECTIONAL FACILITY,17259,100000046346518,100000046354733,BILL_TO,100000046342115,4445,CENTRAL MISS CORRECTIONAL FACILITY,100000046350072,A,17439,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6420,3794 HWY 468,,,,PEARL,39208,MS,US,
DOUBLETREE,17260,100000046345349,100000046354506,BILL_TO,100000046342116,4446,DOUBLETREE,100000046350073,A,16270,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6193,3180 W MARKET ST,,,,FAIRLAWN,44333,OH,US,
DOUBLETREE,17260,100000046345892,100000046355310,BILL_TO,100000046342116,4446,DOUBLETREE,100000046350073,A,16813,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,6997,115 HENDERSONVILLE RD,,,,ASHVILLE,28803,NC,US,
MID-MISSISSIPPI HTG & AC,17261,100000046345657,100000046355311,BILL_TO,100000046342117,5059,MID-MISSISSIPPI HTG & AC,100000046350686,A,16578,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6998,12320 HWY 18,,,,RAYMOND,39154,MS,US,
AMERICAN YEAST CORP,17262,100000046345110,100000046354507,BILL_TO,100000046342118,5082,AMERICAN YEAST CORP,100000046350709,A,16031,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6194,251 STILES DR,,,,MEMPHIS,38127,TN,US,
KELE,17263,100000046345660,100000046354737,BILL_TO,100000046342119,4188,KELE,100000046349815,A,16581,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6424,3300 BROTHER BLVD,,,,BARTLETT,38133,TN,US,
MCLAIN PLUMBING & ELECTRIC,17264,100000046346282,100000046355115,BILL_TO,100000046342120,4746,MCLAIN PLUMBING & ELECTRIC,100000046350373,A,17203,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6802,107 MAGNOLIA ST,,,,PHILADELPHIA,39350,MS,US,
GRANT A/C & HEATING LLC,17265,100000046345662,100000046354508,BILL_TO,100000046342121,4189,GRANT A/C & HEATING LLC,100000046349816,A,16583,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6195,6669 HWY 18,,,,BRANDON,39042,MS,US,
BHSU/CBRE,17266,100000046345663,100000046353324,BILL_TO,100000046342122,3912,BHSU/CBRE,100000046349539,A,16584,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5011,1003 MONROE AVE,,,,MEMPHIS,38104,TN,US,
TRACE SERVICES LLC,17267,100000046345664,100000046355313,BILL_TO,100000046342123,3915,TRACE SERVICES LLC,100000046349542,A,16585,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,7000,5860 RIDGEWAY CENTER PKWY,,,,MEMPHIS,38120,TN,US,
PATH COMPANY LLC,17268,100000046345665,100000046354514,BILL_TO,100000046342124,5087,PATH COMPANY LLC,100000046350714,A,16586,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6201,4325 BELLS HWY,,,,JACKSON,38305,TN,US,
ADVANTAGE HEATING & AIR LLC,17269,100000046345910,100000046354183,BILL_TO,100000046342125,4194,ADVANTAGE HEATING & AIR LLC,100000046349821,A,16831,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5870,1501 S FALLS BLVD,,,,WYNNE,72396,AR,US,
CYNWAVE SOLUTIONS LLC,17270,100000046346284,100000046355164,BILL_TO,100000046342126,3661,CYNWAVE SOLUTIONS LLC,100000046349288,A,17205,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6851,100 GRACE HOPPER LN STE 3272,,,,AUGUSTA,30901,GA,US,
TOWN OF TUNICA,17271,100000046345358,100000046354517,BILL_TO,100000046342127,5066,TOWN OF TUNICA,100000046350693,A,16279,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6204,PO BOX 395,,,,TUNICA,38676,MS,US,
LAUDERDALE COMMUNITY HOSPITAL,17272,100000046345912,100000046355165,BILL_TO,100000046342128,3662,LAUDERDALE COMMUNITY HOSPITAL,100000046349289,A,16833,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6852,340 ASBURY AVE,,,,RIPLEY,38063,TN,US,
AMERICAN PAPER & TWINE COMPANY,17273,100000046345090,100000046354184,BILL_TO,100000046342129,5089,AMERICAN PAPER & TWINE COMPANY,100000046350716,A,16011,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5871,PO BOX 90348,,,,NASHVILLE,37209,TN,US,
INDIANOLA ELECTRIC,17274,100000046345359,100000046355168,BILL_TO,100000046342130,4755,INDIANOLA ELECTRIC,100000046350382,A,16280,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6855,352 HWY 49 N,,,,INDIANOLA,38751,MS,US,
ARKANSAS BUILDING AUTHORITY,17275,100000046345674,100000046354632,BILL_TO,100000046342131,5095,ARKANSAS BUILDING AUTHORITY,100000046350722,A,16595,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6319,501 WOODLANE,,,,LITTLE ROCK,72201,AR,US,
WASHINGTON'S HEATING & COOLING,17276,100000046345920,100000046353930,BILL_TO,100000046342132,4450,WASHINGTON'S HEATING & COOLING,100000046350077,A,16841,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5617,7465 HEDINGTON,,,,MEMPHIS,38125,TN,US,
SHEARER'S FOOD LLC,17277,100000046346536,100000046354193,BILL_TO,100000046342133,4198,SHEARER'S FOOD LLC,100000046349825,A,17457,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5880,PO BOX 932919,,,,CLEVELAND,44193,OH,US,
DOUBLETREE HOTEL DOWNTOWN,17278,100000046345370,100000046353639,BILL_TO,100000046342134,4451,DOUBLETREE HOTEL DOWNTOWN,100000046350078,A,16291,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5326,185 UNION AVE,,,,MEMPHIS,38103,TN,US,
GLASS AIR & HEAT,17279,100000046346541,100000046354569,BILL_TO,100000046342135,4761,GLASS AIR & HEAT,100000046350388,A,17462,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6256,114 OAK AVE,,,,RIPLEY,38063,TN,US,
JAY SHIV SHAKTI LLC,17280,100000046345375,100000046353336,BILL_TO,100000046342136,4764,JAY SHIV SHAKTI LLC,100000046350391,A,16296,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5023,56460 FRANK PICHON RD,,,,SLIDELL,70458,LA,US,
APS CONSTRUCTION,17281,100000046345955,100000046355374,BILL_TO,100000046342137,5108,APS CONSTRUCTION,100000046350735,A,16876,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,7061,723 WOODS DR,,,,NICEVILLE,32578,FL,US,
NAUMAN MECHANICAL,17282,100000046344875,100000046353339,BILL_TO,100000046342138,5080,NAUMAN MECHANICAL,100000046350707,A,15796,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5026,PO BOX 407,,,,STROUDSBURG,18360,PA,US,
CONSTRUCTION PROFESSIONALS,17283,100000046346548,100000046353645,BILL_TO,100000046342139,3940,CONSTRUCTION PROFESSIONALS,100000046349567,A,17469,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5332,765 LONG POINT RD,,,,MT PLEASANT,29464,SC,US,
FAULKNER PLUMBING & MECHANICAL,17284,100000046346198,100000046355020,BILL_TO,100000046342140,3859,FAULKNER PLUMBING & MECHANICAL,100000046349486,A,17119,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6707,33 SNUGGS CIR,,,,MAYFLOWER,72106,AR,US,
G MECHANICAL,17285,100000046344746,100000046354409,BILL_TO,100000046342141,4633,G MECHANICAL,100000046350260,A,15667,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6096,6635 SINGLETREE DR,,,,COLUMBUS,43229,OH,US,
WILSON BRYANT AIR CONDITIONING,17286,100000046345291,100000046355021,BILL_TO,100000046342142,4634,WILSON BRYANT AIR CONDITIONING,100000046350261,A,16212,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6708,866 HARMONY RD,,,,EATONTON,31024,GA,US,
CPI CONSTRUCTION PROFESSIONALS,17287,100000046344747,100000046353863,BILL_TO,100000046342143,4140,CPI CONSTRUCTION PROFESSIONALS,100000046349767,A,15668,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5550,320 WINGO WAY,,,,MT PLEASANT,29464,SC,US,
AIR MAINTENANCE HEATING & AC,17288,100000046345845,100000046353864,BILL_TO,100000046342144,3598,AIR MAINTENANCE HEATING & AC,100000046349225,A,16766,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5551,17 POWER LN,,,,HATTIESBURG,39402,MS,US,
SONFISH LLC,17289,100000046345607,100000046354410,BILL_TO,100000046342145,5310,SONFISH LLC,100000046350937,A,16528,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6097,5858 RIDGEWAY CENTER PKWY,,,,MEMPHIS,38120,TN,US,
AMERICAN ELECTRIC,17290,100000046344814,100000046354544,BILL_TO,100000046342146,4955,AMERICAN ELECTRIC,100000046350582,A,15735,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6231,3405 PEARSON RD,,,,MEMPHIS,38118,TN,US,
FLOKRCH LLS,17291,100000046345848,100000046354547,BILL_TO,100000046342147,4409,FLOKRCH LLS,100000046350036,A,16769,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6234,160 E METRO PKWY,,,,FLOWOOD,39232,MS,US,
EPISCOPAL COLLEGIATE SCHOOL,17292,100000046344754,100000046354134,BILL_TO,100000046342148,4410,EPISCOPAL COLLEGIATE SCHOOL,100000046350037,A,15675,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5821,1701 CANTRELL,,,,LITTLE ROCK,72201,AR,US,
