Transaction Number,Transaction Source,Transaction Class,Transaction Type,Complete,Status,Bill-to Customer,Entered Amount,Currency,Transaction Date,Operating Company (OpCo),Accounting Date,Batch Name,Bill-to Customer Site,Due Date,Primary Salesperson,Po Number,Bill-to Customer Account Number,Document Number,Unnamed: 19,Unnamed: 37
242866,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,99.16,USD,2025-12-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-10 00:00:00,Dorse House Account,2333-2720,3557,151000001520,,
245080,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,12100,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-03-21 00:00:00,Dorse House Account,32461,4289,151000000404,,
242091-1,Conversion,Invoice,Invoice,Yes,Complete,MBI CONSTRUCTION SERVICES,881,USD,2026-01-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2323,2026-02-05 00:00:00,Dorse House Account,214047,3486,151000000652,,
241010-1,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,24114,USD,2025-12-15 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-01-14 00:00:00,Dorse House Account,30905,4289,151000001419,,
244805-2,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,550,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-03-04 00:00:00,Dorse House Account,2509-2720,3557,151000001086,,
241125-1,Conversion,Invoice,Invoice,Yes,Complete,STEELE MECHANICAL,5958,USD,2025-12-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34315,2026-01-22 00:00:00,Dorse House Account,Mosaic,3387,151000001120,,
243652,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,184.75,USD,2026-01-07 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-06 00:00:00,Dorse House Account,684961,3377,151000000296,,
244617,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,1158,USD,2026-02-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-03-08 00:00:00,Dorse House Account,32345,4289,151000001186,,
245749,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,300,USD,2026-02-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-03-25 00:00:00,Dorse House Account,2333-2720,3557,151000000939,,
243151,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,4315,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-28 00:00:00,Dorse House Account,676829,3377,151000000878,,
244758,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,100.44,USD,2026-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-01 00:00:00,Dorse House Account,jm928901,4103,151000000352,,
246039,Conversion,Invoice,Invoice,Yes,Complete,AUBURN MECHANICAL INC,1170.61,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2253,2026-03-29 00:00:00,Dorse House Account,2J4501.000005,3125,151000000549,,
245423-1,Conversion,Invoice,Invoice,Yes,Complete,BLYTHE MECHANICAL INC,264,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4766,2026-03-15 00:00:00,Dorse House Account,15393,3223,151000000656,,
241525-2,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,3623.42,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-20 00:00:00,Dorse House Account,PO034145,4269,151000001129,,
245142-1,Conversion,Invoice,Invoice,Yes,Complete,PERFECT CLIMATE,50,USD,2026-02-10 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4225,2026-03-12 00:00:00,Dorse House Account,Garlic Crush,3502,151000000773,,
245792,Conversion,Invoice,Invoice,Yes,Complete,PRO MECHANICAL SERVICES INC,1028,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4048,2026-03-26 00:00:00,Dorse House Account,C25-0011-564,3771,151000001389,,
244470-1,Conversion,Invoice,Invoice,Yes,Complete,FIVE STAR MECHANICAL,16590,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2252,2026-03-28 00:00:00,Dorse House Account,2297-130-25,3724,151000000240,,
239708,Conversion,Invoice,Invoice,Yes,Complete,MIKE'S HEATING,17400,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2902,2026-03-06 00:00:00,Dorse House Account,182236274-005,3276,151000001248,,
245739,Conversion,Invoice,Invoice,Yes,Complete,HVAC 1,511,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34324,2026-02-20 00:00:00,Dorse House Account,LOTG,3278,151000000260,,
242315,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,960,USD,2025-12-12 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-11 00:00:00,Dorse House Account,2511-2775,3557,151000000505,,
240236,Conversion,Invoice,Invoice,Yes,Complete,R&R HEATING,5525,USD,2025-10-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3926,2025-11-21 00:00:00,Dorse House Account,Lancze Douglas Shop Remod,4075,151000000256,,
243569,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,1536,USD,2025-12-31 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2026-01-30 00:00:00,Dorse House Account,23943-BC,3049,151000000941,,
244985,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,91.93,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-06 00:00:00,Dorse House Account,691112,3377,151000001067,,
245511,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,758.43,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-20 00:00:00,Dorse House Account,693132,3377,151000000312,,
244491,Conversion,Invoice,Invoice,Yes,Complete,POLHAMUS HEATING,306,USD,2026-01-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4859,2026-02-22 00:00:00,Dorse House Account,C6684-68,3747,151000000725,,
245700,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,575.2,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2026-03-26 00:00:00,Dorse House Account,F1185,3049,151000001119,,
244888,Conversion,Invoice,Invoice,Yes,Complete,RSD REFRIGERATION SUPPLIES DISTRIBUTOR,150,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3948,2026-03-04 00:00:00,Dorse House Account,6421523-00,4184,151000001247,,
245871,Conversion,Invoice,Invoice,Yes,Complete,EMERALD AIRE INC,525,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3175,2026-03-28 00:00:00,Dorse House Account,A250401501,4293,151000001577,,
244873,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,27.96,USD,2026-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-01 00:00:00,Dorse House Account,jm928910,4103,151000000353,,
246077,Conversion,Invoice,Invoice,Yes,Complete,BARGREEN ELLINGSON,360,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3710,2026-03-28 00:00:00,Dorse House Account,2872904,4301,151000001474,,
244128,Conversion,Invoice,Invoice,Yes,Complete,CRESCENT MECHANICAL INC,170,USD,2026-01-28 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2831,2026-02-27 00:00:00,Dorse House Account,2402-304,4374,151000001453,,
245484,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,570,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-03-20 00:00:00,Dorse House Account,3070,4006,151000000140,,
243237-1,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),2130,USD,2026-01-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-02-22 00:00:00,Dorse House Account,238651,3666,151000001161,,
245037,Conversion,Invoice,Invoice,Yes,Complete,FARRINGTON AIR QUALITY SERVICES,176.1,USD,2026-02-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34317,2026-03-07 00:00:00,Dorse House Account,DSHS,4346,151000000788,,
244920-5,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,340,USD,2026-02-28 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-30 00:00:00,Dorse House Account,BF928870,4103,151000000343,,
243494,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,13.52,USD,2026-01-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-26 00:00:00,Dorse House Account,686215,3377,151000000894,,
245995,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,1247.95,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-03-29 00:00:00,Dorse House Account,2333-2720,3557,151000001084,,
244964-2,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,171.86,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-29 00:00:00,Dorse House Account,54427-9932,4010,151000000082,,
245589,Conversion,Invoice,Invoice,Yes,Complete,RSD REFRIGERATION SUPPLIES DISTRIBUTOR,2100.01,USD,2026-02-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3948,2026-03-19 00:00:00,Dorse House Account,3419533-00,4184,151000000902,,
246107,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,27,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-29 00:00:00,Dorse House Account,25344120,3442,151000000809,,
245521,Conversion,Invoice,Invoice,Yes,Complete,JH KELLY LLC,59.02,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3951,2026-03-22 00:00:00,Dorse House Account,25460.0088,3686,151000000027,,
245148-2,Conversion,Invoice,Invoice,Yes,Complete,UNIVERSAL REFRIGERATION,45,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4012,2026-03-27 00:00:00,Dorse House Account,C15251041,3461,151000001603,,
244817,Conversion,Invoice,Invoice,Yes,Complete,KEY MECHANICAL - WA,101.53,USD,2026-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2545,2026-03-01 00:00:00,Dorse House Account,707064,3178,151000001333,,
245784,Conversion,Invoice,Invoice,Yes,Complete,JRT MECHANICAL INC,1361,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4590,2026-03-29 00:00:00,Dorse House Account,1520,3188,151000001219,,
245780,Conversion,Invoice,Invoice,Yes,Complete,VET FIRST MECHANICAL,310.8,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2810,2026-03-27 00:00:00,Dorse House Account,SJB-V509,3428,151000001704,,
244567,Conversion,Invoice,Invoice,Yes,Complete,JOHNSTONE SUPPLY - SPOKANE,75,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3350,2026-02-28 00:00:00,Dorse House Account,718-1480543A,3333,151000001282,,
244766,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,52.56,USD,2026-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-03-01 00:00:00,Dorse House Account,3195,4006,151000001406,,
244883-1,Conversion,Invoice,Invoice,Yes,Complete,LEGACY HEATING AND COOLING,1925,USD,2026-02-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34313,2026-03-25 00:00:00,Dorse House Account,JM00578,3887,151000000639,,
244829,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,270,USD,2026-02-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-13 00:00:00,Dorse House Account,BF928557,4103,151000000541,,
242502-1,Conversion,Invoice,Invoice,Yes,Complete,TOTAL ENERGY MANAGEMENT,9612,USD,2026-01-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2868,2026-02-18 00:00:00,Dorse House Account,23255-210705,4018,151000001590,,
243782,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,819.09,USD,2026-01-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-02-12 00:00:00,Dorse House Account,3102,4006,151000000582,,
241345-3,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,23925,USD,2025-12-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2026-01-28 00:00:00,Dorse House Account,M2985-W-00006,3049,151000001117,,
244299-1,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,55.28,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-28 00:00:00,Dorse House Account,690185,3377,151000001040,,
245130-1,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,452.32,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-21 00:00:00,Dorse House Account,25357078,3442,151000000818,,
243875,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,197.64,USD,2026-01-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-12 00:00:00,Dorse House Account,685855,3377,151000001241,,
244753,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,1141.16,USD,2026-02-10 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-12 00:00:00,Dorse House Account,25357078,3442,151000000366,,
245291-4,Conversion,Invoice,Invoice,Yes,Complete,CFM HEATING & COOLING INC,228,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3929,2026-03-27 00:00:00,Dorse House Account,Death & CO,4121,151000000435,,
242930,Conversion,Invoice,Invoice,Yes,Complete,COWDREY MECHANICAL SYSTEMS LLC,720,USD,2025-12-31 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4912,2026-01-30 00:00:00,Dorse House Account,LM-12/8/25-PortlandTracto,3309,151000000076,,
242274,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,276.46,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-06 00:00:00,Dorse House Account,PO034176,4269,151000000357,,
245418,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,4590,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-21 00:00:00,Dorse House Account,54364-9891,4010,151000001078,,
245270,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,4165,USD,2026-02-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-18 00:00:00,Dorse House Account,691722,3377,151000000923,,
245663,Conversion,Invoice,Invoice,Yes,Complete,CAPITAL HEATING & COOLING,67.85,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3758,2026-03-26 00:00:00,Dorse House Account,12301,3785,151000001223,,
243816,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,2163.98,USD,2026-01-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-02-08 00:00:00,Dorse House Account,sp928667,4103,151000001340,,
244752,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,140,USD,2026-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-01 00:00:00,Dorse House Account,25357078,3442,151000000186,,
244938,Conversion,Invoice,Invoice,Yes,Complete,MORGAN MECHANICAL LLC,64.73,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3610,2026-03-06 00:00:00,Dorse House Account,30859,3183,151000000784,,
245231,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,181.39,USD,2026-02-12 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-14 00:00:00,Dorse House Account,54244-9868,4010,151000001518,,
246144,Conversion,Invoice,Invoice,Yes,Complete,PSR MECHANICAL INC,200,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3104,2026-03-29 00:00:00,Dorse House Account,205679,3321,151000001398,,
244906-1,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,188.35,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-22 00:00:00,Dorse House Account,694447,3377,151000001265,,
245491,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,5800,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-22 00:00:00,Dorse House Account,692974,3377,151000000478,,
244983-1,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,171.67,USD,2026-02-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-13 00:00:00,Dorse House Account,26035048,3442,151000000979,,
243581,Conversion,Invoice,Invoice,Yes,Complete,CAPITAL HEATING & COOLING,7084.19,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3758,2026-03-22 00:00:00,Dorse House Account,11507,3785,151000001222,,
243618-3,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,180,USD,2026-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-01 00:00:00,Dorse House Account,690143,3377,151000001043,,
245034,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,420,USD,2026-02-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-11 00:00:00,Dorse House Account,692079,3377,151000001050,,
244811,Conversion,Invoice,Invoice,Yes,Complete,HARRIS PACIFIC NORTHWEST LLC,1010,USD,2026-02-03 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4856,2026-03-05 00:00:00,Dorse House Account,KPO00029773,3248,151000001096,,
245025,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,1252,USD,2026-02-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-07 00:00:00,Dorse House Account,691471,3377,151000000921,,
242422,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,1630,USD,2026-01-07 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2026-02-06 00:00:00,Dorse House Account,23935/W-00008,3049,151000001320,,
244930,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,74.24,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-06 00:00:00,Dorse House Account,26034094,3442,151000000978,,
244714,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,424.97,USD,2026-02-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-03-18 00:00:00,Dorse House Account,3016,4006,151000000577,,
243950,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,580,USD,2026-01-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2026-02-19 00:00:00,Dorse House Account,23939/W-00001,3049,151000000086,,
244131,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,624,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-02-15 00:00:00,Dorse House Account,2245-2720,3557,151000001298,,
245134-1,Conversion,Invoice,Invoice,Yes,Complete,T & M OF WA INC,330.19,USD,2026-02-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4287,2026-03-08 00:00:00,Dorse House Account,union gap bank,3470,151000001156,,
243976-1,Conversion,Invoice,Invoice,Yes,Complete,COMFORT SYSTEMS USA NW,693.57,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5116,2026-03-04 00:00:00,Dorse House Account,125023-08,3753,151000001180,,
244891,Conversion,Invoice,Invoice,Yes,Complete,LEGACY HEATING AND COOLING,3816,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34313,2026-03-15 00:00:00,Dorse House Account,26021CR-ID,3887,151000000843,,
245596,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,1214.04,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-22 00:00:00,Dorse House Account,po039118 16-25-28252,4269,151000000752,,
242611-1,Conversion,Invoice,Invoice,Yes,Complete,DIAMOND HEATING,2585,USD,2026-01-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2312,2026-02-04 00:00:00,Dorse House Account,Owens II,4231,151000000863,,
243964,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,218,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-02-15 00:00:00,Dorse House Account,PO037205,4269,151000001352,,
245285,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,1201,USD,2026-02-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2026-03-19 00:00:00,Dorse House Account,SS3231/W-00002,3049,151000000716,,
245302,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,1775.09,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-03-20 00:00:00,Dorse House Account,2333-2720,3557,151000000938,,
241531,Conversion,Invoice,Invoice,Yes,Complete,METALCRAFT MECHANICAL,77595,USD,2026-01-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4575,2026-02-01 00:00:00,Dorse House Account,9692,4124,151000001327,,
240948,Conversion,Invoice,Invoice,Yes,Complete,TOTAL ENERGY MANAGEMENT,77917,USD,2026-01-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2868,2026-02-04 00:00:00,Dorse House Account,23517-214053,4018,151000000601,,
246129,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,1139,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-29 00:00:00,Dorse House Account,696052,3377,151000001061,,
244417,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,425,USD,2026-01-21 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-20 00:00:00,Dorse House Account,687844,3377,151000001231,,
243907,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,424.12,USD,2026-01-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-02-12 00:00:00,Dorse House Account,25027075,3442,151000000800,,
244757,Conversion,Invoice,Invoice,Yes,Complete,AIR SYSTEMS ENGINEERING INC,525.14,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2696,2026-03-06 00:00:00,Dorse House Account,4563M4,3987,151000000271,,
243607,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,795,USD,2026-01-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-02-04 00:00:00,Dorse House Account,31970,4289,151000001455,,
242736-2,Conversion,Invoice,Invoice,Yes,Complete,UNIVERSITY MECHANICAL CONTRACTORS INC,2000,USD,2026-02-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3158,2026-03-08 00:00:00,Dorse House Account,1057114-09495,3336,151000001377,,
